,Timestamp,Amount,Account Type,Bank,LFD,Category,Place,Account,DR_CR
2139,2022-03-22 08:24:00,240,WALLET,PAYTM,8676,GROCERIES,BINA KUMARI,WALLET-PAYTM-8676,DR
2140,2022-04-03 17:42:00,240,WALLET,PAYTM,8676,GROCERIES,STORE70,WALLET-PAYTM-8676,DR
2141,2022-11-05 11:25:00,239,BANK,PAYTM,7775,SHOPPING,DUNZO,BANK-PAYTM-7775,DR
2142,2019-02-05 18:58:00,239,WALLET,PAYTM,8676,MISC,SALEEM QURASHI,WALLET-PAYTM-8676,DR
2143,2019-12-21 16:53:00,239,BANK,AXIS,7057,FOOD & DRINKS,BURGER KING,BANK-AXIS-7057,DR
2144,2022-11-28 23:32:00,239,BANK,PAYTM,7775,FOOD & DRINKS,ZOMATO,BANK-PAYTM-7775,DR
2145,2022-05-11 16:15:00,237,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
2146,2022-05-15 12:57:00,237,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
2147,2021-09-10 14:59:00,236,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2148,2019-09-30 14:42:00,235,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2149,2020-01-18 19:49:00,235,BANK,ICICI,6838,GROCERIES,221 B BAKERS STREET  NOIDA SECTOR 72,BANK-ICICI-6838,DR
2150,2022-08-27 11:29:00,235,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2151,2020-10-13 18:49:00,235,BANK,AXIS,7057,BILLS,RAZORPAYZ,BANK-AXIS-7057,DR
2152,2019-11-19 14:18:00,235,BANK,AXIS,7057,MISC,ZAAK EPAYMENT SERVICES,BANK-AXIS-7057,DR
2153,2022-08-07 13:54:00,234,BANK,ICICI,6838,GROCERIES,DUNZO,BANK-ICICI-6838,DR
2154,2022-12-27 01:09:00,233,BANK,PAYTM,7775,SETTLEMENT,DEEPALI RANA,BANK-PAYTM-7775,CR
2155,2022-04-15 21:38:00,233,CREDIT,AXIS,6891,FOOD & DRINKS,ZOMATO,CREDIT-AXIS-6891,DR
2156,2022-10-18 15:46:00,232,BANK,AXIS,7057,SHOPPING,PS DAILY NEEDS,BANK-AXIS-7057,DR
2157,2022-07-07 21:46:00,231,CREDIT,AXIS,2232,HEALTH,OM SAINATH MEDICAL,CREDIT-AXIS-2232,DR
2158,2019-11-03 22:30:00,230,BANK,AXIS,7057,MISC,TEJPAL IC,BANK-AXIS-7057,DR
2159,2020-01-11 11:27:00,230,BANK,ICICI,6838,GROCERIES,221 B BAKERS STREET  NOIDA SECTOR 72,BANK-ICICI-6838,DR
2160,2021-02-23 19:52:00,230,CREDIT,ICICI,7008,TRAVEL,MAHAGUN MONTAGE,CREDIT-ICICI-7008,DR
2161,2020-07-13 11:59:00,230,BANK,ICICI,6838,SHOPPING,THE GROCE,BANK-ICICI-6838,DR
2162,2022-07-07 22:14:00,229,CREDIT,AXIS,2232,FOOD & DRINKS,WAFFLE,CREDIT-AXIS-2232,DR
2163,2020-08-21 12:41:00,228,BANK,AXIS,7057,BILLS,BHARTI AIRTEL,BANK-AXIS-7057,DR
2164,2022-07-13 23:09:00,228,CREDIT,SIMPL,8676,MISC,URBANCLAP,CREDIT-SIMPL-8676,DR
2165,2022-07-28 21:29:00,228,CREDIT,SIMPL,8676,FOOD & DRINKS,ZOMATO,CREDIT-SIMPL-8676,DR
2166,2022-04-05 09:12:00,227,BANK,AXIS,7057,CREDIT,UPIP2PREC/TCC103/209319779720/050422,BANK-AXIS-7057,CR
2167,2022-05-20 13:38:00,227,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
2168,2019-10-01 15:08:00,226,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2169,2019-12-24 16:01:00,225,BANK,AXIS,7057,SHOPPING,BLACKBERRY,BANK-AXIS-7057,DR
2170,2019-11-12 14:21:00,225,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2171,2020-03-19 17:43:00,225,BANK,ICICI,6838,MISC,DELHIVERY.PAYU@HDFCBANK,BANK-ICICI-6838,DR
2172,2022-04-30 10:56:00,225,BANK,ICICI,6838,HEALTH,VEGETABLES,BANK-ICICI-6838,DR
2173,2022-04-30 10:57:00,225,BANK,ICICI,6838,GROCERIES,BINA KUMARI,BANK-ICICI-6838,DR
2174,2022-11-08 16:07:00,225,BANK,PAYTM,7775,SETTLEMENT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
2175,2022-02-15 09:13:00,225,WALLET,PAYTM,8676,GROCERIES,BINA KUMARI,WALLET-PAYTM-8676,DR
2176,2019-07-02 13:10:00,224,BANK,AXIS,7057,SHOPPING,MYNTRA,BANK-AXIS-7057,DR
2177,2019-04-28 15:31:00,224,BANK,AXIS,7057,CREDIT,ARPIT MEHTA,BANK-AXIS-7057,CR
2178,2021-08-03 18:44:00,224,CREDIT,ICICI,7008,SHOPPING,140001028DLF MALL OF INDI,CREDIT-ICICI-7008,DR
2179,2022-07-17 12:21:00,224,WALLET,PAYTM,8676,GROCERIES,DUNZO,WALLET-PAYTM-8676,DR
2180,2022-05-20 22:16:00,223,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
2181,2022-08-18 09:28:00,223,CREDIT,AXIS,6891,GROCERIES,DUNZO,CREDIT-AXIS-6891,DR
2182,2021-01-20 22:02:00,223,BANK,ICICI,6838,MISC,PAYTMQR281005050101QLSDJDBPZ8YO@PAYTM,BANK-ICICI-6838,DR
2183,2022-12-24 16:22:00,223,BANK,PAYTM,7775,GROCERIES,BLINKIT,BANK-PAYTM-7775,DR
2184,2021-07-20 21:52:00,222,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
2185,2023-01-27 13:02:00,221,BANK,ICICI,6838,SHOPPING,AMAZON,BANK-ICICI-6838,DR
2186,2021-08-04 17:45:00,221,CREDIT,ICICI,7008,FOOD & DRINKS,BELAGIO FOOD,CREDIT-ICICI-7008,DR
2187,2021-02-14 19:07:00,220,BANK,AXIS,7057,BILLS,DEBIT,BANK-AXIS-7057,DR
2188,2019-05-04 21:26:00,220,BANK,AXIS,7057,CREDIT,ARPIT MEHTA,BANK-AXIS-7057,CR
2189,2019-12-08 22:18:00,220,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
2190,2020-01-18 19:45:00,220,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2191,2020-02-14 17:47:00,220,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
2192,2020-02-14 19:24:00,220,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
2193,2020-04-19 19:46:00,220,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2194,2021-11-07 15:30:00,220,CREDIT,AXIS,2232,SHOPPING,BOSE CORPORATION INDIA PRIVATE LIMITED,CREDIT-AXIS-2232,DR
2195,2022-04-05 09:25:00,220,WALLET,PAYTM,8676,GROCERIES,BINA KUMARI,WALLET-PAYTM-8676,DR
2196,2022-09-04 18:06:00,220,WALLET,PAYTM,8676,MISC,UNIQUE MENZ,WALLET-PAYTM-8676,DR
2197,2022-08-28 22:21:00,220,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2198,2021-03-01 09:51:00,219,CREDIT,ICICI,7008,HEALTH,DIALHEALTH MEDICAL @LBS MARG,CREDIT-ICICI-7008,DR
2199,2021-07-14 20:34:00,218,BANK,ICICI,6838,MISC,8750286265@YBL,BANK-ICICI-6838,DR
2200,2023-01-11 12:57:00,218,BANK,PAYTM,7775,REFUND,PAYTM,BANK-PAYTM-7775,CR
2201,2022-07-24 19:25:00,218,WALLET,PAYTM,8676,GROCERIES,DUNZO,WALLET-PAYTM-8676,DR
2202,2023-01-10 18:50:00,218,WALLET,PAYTM,8676,HEX,BLINKIT,WALLET-PAYTM-8676,DR
2203,2023-01-11 12:57:00,218,WALLET,PAYTM,8676,MISC,TRANSFER,WALLET-PAYTM-8676,DR
2204,2019-07-20 20:32:00,218,BANK,AXIS,7057,FOOD & DRINKS,BURGER KING,BANK-AXIS-7057,DR
2205,2022-04-13 06:41:00,217,WALLET,PAYTM,8676,BILLS,PAYTM RECHARGE,WALLET-PAYTM-8676,DR
2206,2021-04-01 19:24:00,217,BANK,ICICI,6838,MISC,7017718676@YBL,BANK-ICICI-6838,DR
2207,2020-11-09 16:00:00,217,BANK,ICICI,6838,GROCERIES,NEEL ENTE,BANK-ICICI-6838,DR
2208,2021-08-14 10:02:00,215,BANK,ICICI,6838,HEALTH,"DR NIRAJ KUMAR, CARDIOLOGIST, INTERVENTIONAL CARDIOLOGIST,HEART SPECIALIST,BEST CARDIOLOGIST GURGAON",BANK-ICICI-6838,DR
2209,2023-02-13 20:59:00,215,BANK,ICICI,6838,GROCERIES,GROFERS,BANK-ICICI-6838,DR
2210,2022-11-14 13:25:00,215,BANK,PAYTM,7775,SETTLEMENT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
2211,2022-12-09 18:07:00,215,WALLET,PAYTM,8676,GROCERIES,GROFERS,WALLET-PAYTM-8676,DR
2212,2022-11-14 13:23:00,215,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2213,2019-11-25 12:17:00,214,BANK,AXIS,7057,MISC,ZAAK EPAYMENT SERVICES,BANK-AXIS-7057,DR
2214,2021-08-18 19:48:00,214,BANK,AXIS,7057,MISC,SHEELA T,BANK-AXIS-7057,DR
2215,2021-07-16 21:06:00,214,CREDIT,AXIS,2232,FOOD & DRINKS,COOK DU KDU (SECTOR 29),CREDIT-AXIS-2232,DR
2216,2022-09-23 08:47:00,214,BANK,PAYTM,7775,MISC,OLACABS@AXISBANK,BANK-PAYTM-7775,DR
2217,2022-07-24 09:15:00,214,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2218,2021-08-02 14:04:00,214,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
2219,2023-02-14 00:41:00,213,BANK,ICICI,6838,FOOD & DRINKS,SWIGGY,BANK-ICICI-6838,DR
2220,2022-09-27 15:34:00,213,CREDIT,SIMPL,8676,FOOD & DRINKS,ZOMATO,CREDIT-SIMPL-8676,DR
2221,2021-03-02 09:51:00,212,BANK,AXIS,7057,TRAVEL,OLA,BANK-AXIS-7057,DR
2222,2020-12-06 13:13:00,212,BANK,ICICI,6838,TRAVEL,UBER,BANK-ICICI-6838,DR
2223,2022-10-04 09:34:00,212,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2224,2022-04-30 00:06:00,212,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
2225,2022-08-24 22:51:00,212,BANK,PAYTM,7775,FOOD & DRINKS,ZOMATO,BANK-PAYTM-7775,DR
2226,2020-07-09 12:38:00,211,BANK,AXIS,7057,SHOPPING,THE GROCE,BANK-AXIS-7057,DR
2227,2022-01-23 19:23:00,211,CREDIT,AXIS,6891,BILLS,PHONEPE PRI,CREDIT-AXIS-6891,DR
2228,2022-07-18 21:46:00,211,BANK,ICICI,6838,BILLS,PAYTM RECHARGE,BANK-ICICI-6838,DR
2229,2021-12-31 08:14:00,210,CREDIT,ICICI,7008,REFUND,MYNTRA DESIGN PVT LTD,CREDIT-ICICI-7008,CR
2230,2019-02-05 18:57:00,210,BANK,AXIS,7057,BILLS,ONE97,BANK-AXIS-7057,DR
2231,2019-12-10 14:10:00,210,BANK,AXIS,7057,FOOD & DRINKS,CAFE CONES & CURRIES,BANK-AXIS-7057,DR
2232,2019-12-31 14:43:00,210,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
2233,2020-01-02 20:10:00,210,BANK,AXIS,7057,CREDIT,31.12.2019,BANK-AXIS-7057,CR
2234,2020-01-30 14:54:00,210,BANK,AXIS,7057,FOOD & DRINKS,CAFE CONES & CURRIES,BANK-AXIS-7057,DR
2235,2020-07-06 10:35:00,210,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2236,2021-12-14 05:37:00,210,CREDIT,AXIS,2232,ENTERTAINMENT,GOOGLE PLAY,CREDIT-AXIS-2232,DR
2237,2022-08-24 22:09:00,210,BANK,PAYTM,7775,FOOD & DRINKS,EATCLUB,BANK-PAYTM-7775,DR
2238,2022-07-29 10:18:00,210,CREDIT,SIMPL,8676,GROCERIES,BLINKIT,CREDIT-SIMPL-8676,DR
2239,2020-12-27 20:51:00,209,BANK,ICICI,6838,GROCERIES,NEEL ENTERPRISES,BANK-ICICI-6838,DR
2240,2021-12-11 13:04:00,209,BANK,ICICI,6838,MISC,EATCLUB,BANK-ICICI-6838,DR
2241,2022-06-08 20:25:00,209,WALLET,PAYTM,8676,MISC,DEEPA CHAUHAN,WALLET-PAYTM-8676,DR
2242,2019-02-14 10:40:00,208,BANK,AXIS,7057,FOOD & DRINKS,DOMINOS PIZZA,BANK-AXIS-7057,DR
2243,2020-12-11 21:20:00,208,BANK,AXIS,7057,MISC,DEBIT,BANK-AXIS-7057,DR
2244,2020-03-15 19:18:00,208,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
2245,2022-08-09 09:53:00,208,CREDIT,AXIS,6891,FOOD & DRINKS,DUNZO,CREDIT-AXIS-6891,DR
2246,2020-11-11 11:12:00,208,BANK,ICICI,6838,FOOD & DRINKS,WAT A BURGER,BANK-ICICI-6838,DR
2247,2019-03-07 17:19:00,207,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2248,2021-08-03 18:50:00,207,CREDIT,ICICI,7008,SHOPPING,140001028DLF MALL OF INDI,CREDIT-ICICI-7008,DR
2249,2022-10-18 18:53:00,206,BANK,AXIS,7057,ENTERTAINMENT,BOOKMYSHOW MUMBAI OFFICE,BANK-AXIS-7057,DR
2250,2020-07-04 18:31:00,205,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2251,2022-08-02 11:02:00,205,BANK,ICICI,6838,GROCERIES,DUNZO,BANK-ICICI-6838,DR
2252,2022-08-26 20:10:00,205,BANK,PAYTM,7775,GROCERIES,SUMIT KUMAR PATHLOGY LAB,BANK-PAYTM-7775,DR
2253,2022-11-03 18:51:00,205,BANK,PAYTM,7775,FOOD & DRINKS,PAYTMQR28100505010111CZK77N9LD,BANK-PAYTM-7775,DR
2254,2022-07-29 20:35:00,205,WALLET,PAYTM,8676,GROCERIES,DUNZO,WALLET-PAYTM-8676,DR
2255,2022-12-01 13:36:00,204,BANK,PAYTM,7775,TRAVEL,OLA,BANK-PAYTM-7775,DR
2256,2020-02-21 16:18:00,203,BANK,AXIS,7057,BILLS,PAYTM,BANK-AXIS-7057,DR
2257,2020-02-21 16:07:00,203,BANK,AXIS,7057,REFUND,FLIPKART,BANK-AXIS-7057,CR
2258,2022-03-22 16:51:00,203,BANK,PAYTM,7775,BILLS,HIRA SWEETS,BANK-PAYTM-7775,DR
2259,2019-08-23 21:22:00,202,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2260,2019-08-24 21:11:00,202,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2261,2022-10-01 19:48:00,202,BANK,PAYTM,7775,TRAVEL,OLA,BANK-PAYTM-7775,DR
2262,2022-01-28 12:50:00,201,BANK,PAYTM,7775,FOOD & DRINKS,ZOMATO,BANK-PAYTM-7775,DR
2263,2022-01-18 22:17:00,201,BANK,AXIS,7057,GROCERIES,ASHOK KUMAR JAIN,BANK-AXIS-7057,DR
2264,2022-01-22 19:15:00,201,BANK,AXIS,7057,BILLS,BHARTI AIRTEL,BANK-AXIS-7057,DR
2265,2023-01-16 18:12:00,201,WALLET,PAYTM,8676,HEX,BLINKIT,WALLET-PAYTM-8676,DR
2266,2020-09-08 13:26:00,200,WALLET,AMAZON,8676,MISC,AMAZON PAY,WALLET-AMAZON-8676,DR
2267,2020-12-30 21:34:00,200,BANK,AXIS,7057,MISC,AKASH VER,BANK-AXIS-7057,DR
2268,2021-01-30 19:52:00,200,BANK,AXIS,7057,BILLS,AMIT KUMA,BANK-AXIS-7057,DR
2269,2021-02-09 13:57:00,200,BANK,AXIS,7057,MISC,UDAY BABA,BANK-AXIS-7057,DR
2270,2021-04-11 13:52:00,200,BANK,AXIS,7057,CREDIT,XXXPGN KO,BANK-AXIS-7057,CR
2271,2021-09-03 23:02:00,200,BANK,AXIS,7057,MISC,RAM BRICH,BANK-AXIS-7057,DR
2272,2021-09-08 12:35:00,200,BANK,AXIS,7057,MISC,AJAY SAXE,BANK-AXIS-7057,DR
2273,2022-01-22 18:32:00,200,BANK,AXIS,7057,SHOPPING,TO DEEPALI,BANK-AXIS-7057,DR
2274,2022-01-27 22:11:00,200,BANK,AXIS,7057,REFUND,PHONEPE,BANK-AXIS-7057,CR
2275,2019-02-13 21:39:00,200,BANK,AXIS,7057,SHOPPING,POPULAR SHOE MART,BANK-AXIS-7057,DR
2276,2019-03-10 19:20:00,200,BANK,AXIS,7057,BILLS,ONE97,BANK-AXIS-7057,DR
2277,2019-05-23 14:49:00,200,BANK,AXIS,7057,BILLS,DOCSAPPPPAYU,BANK-AXIS-7057,DR
2278,2019-07-05 19:51:00,200,BANK,AXIS,7057,TRAVEL,PATEL NAGAR RAILWAY STATION,BANK-AXIS-7057,DR
2279,2019-11-06 09:03:00,200,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
2280,2019-12-11 12:52:00,200,BANK,AXIS,7057,TRAVEL,PATEL NAGAR RAILWAY STATION,BANK-AXIS-7057,DR
2281,2019-12-24 01:02:00,200,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
2282,2019-12-27 18:19:00,200,BANK,AXIS,7057,TRAVEL,PATEL NAGAR RAILWAY STATION,BANK-AXIS-7057,DR
2283,2020-01-12 08:55:00,200,BANK,AXIS,7057,TRAVEL,PATEL NAGAR RAILWAY STATION,BANK-AXIS-7057,DR
2284,2020-03-05 16:21:00,200,BANK,AXIS,7057,TRAVEL,PATEL NAGAR RAILWAY STATION,BANK-AXIS-7057,DR
2285,2021-11-30 02:50:00,200,BANK,AXIS,7057,SHOPPING,OM SAI TOTAL SOLUTIONS,BANK-AXIS-7057,DR
2286,2019-02-24 15:43:00,200,BANK,AXIS,7057,CREDIT,CREDIT,BANK-AXIS-7057,CR
2287,2019-06-14 19:08:00,200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2288,2019-07-13 16:19:00,200,BANK,AXIS,7057,CREDIT,KSHITIZ,BANK-AXIS-7057,CR
2289,2019-07-13 19:08:00,200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2290,2019-08-04 17:38:00,200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2291,2019-10-18 17:17:00,200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2292,2019-11-06 10:57:00,200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
2293,2019-11-23 10:19:00,200,BANK,AXIS,7057,BILLS,C N L AUTOM,BANK-AXIS-7057,DR
2294,2019-12-24 21:49:00,200,BANK,AXIS,7057,CREDIT,UTKARSH V,BANK-AXIS-7057,CR
2295,2020-01-24 20:34:00,200,BANK,AXIS,7057,CREDIT,ANMOL GUP,BANK-AXIS-7057,CR
2296,2020-03-23 19:36:00,200,BANK,AXIS,7057,ENTERTAINMENT,TATA SKY,BANK-AXIS-7057,DR
2297,2020-10-03 16:49:00,200,BANK,AXIS,7057,HEALTH,DR PLUS PHARMACY,BANK-AXIS-7057,DR
2298,2022-06-13 00:35:00,200,CREDIT,AXIS,6891,ENTERTAINMENT,PVR CINEMAS,CREDIT-AXIS-6891,DR
2299,2022-08-10 09:22:00,200,CREDIT,AXIS,6891,GROCERIES,DUNZO,CREDIT-AXIS-6891,DR
2300,2021-12-19 14:04:00,200,WALLET,WALLET,0000,TRAVEL,CASH SPENT,WALLET-WALLET-0000,DR
2301,2020-01-14 13:54:00,200,BANK,ICICI,6838,CREDIT,VARUNVJ18-1@OKICICI,BANK-ICICI-6838,CR
2302,2020-11-04 00:26:00,200,BANK,ICICI,6838,BILLS,AIRTEL PAYMENT BANK,BANK-ICICI-6838,DR
2303,2020-11-20 18:58:00,200,BANK,ICICI,6838,MISC,PAYTMQR281005050101DLUE1P59Z3HS@PAYTM,BANK-ICICI-6838,DR
2304,2021-07-24 10:04:00,200,BANK,ICICI,6838,ENTERTAINMENT,TATA SKY,BANK-ICICI-6838,DR
2305,2021-12-11 16:23:00,200,BANK,ICICI,6838,BILLS,RAVINDER SINGH & CO.,BANK-ICICI-6838,DR
2306,2022-05-28 14:51:00,200,BANK,ICICI,6838,MISC,MAHAVIR SINGH,BANK-ICICI-6838,DR
2307,2022-07-10 12:56:00,200,BANK,ICICI,6838,MISC,TAHIR AHMAD,BANK-ICICI-6838,DR
2308,2022-08-06 23:10:00,200,BANK,ICICI,6838,GROCERIES,RANJAN DAS,BANK-ICICI-6838,DR
2309,2022-08-18 22:50:00,200,BANK,ICICI,6838,TRAVEL,PARKPLUS,BANK-ICICI-6838,DR
2310,2023-02-20 10:48:00,200,BANK,ICICI,6838,MISC,GANGA DHAR SING,BANK-ICICI-6838,DR
2311,2020-12-20 14:01:00,200,CREDIT,ICICI,7008,TRAVEL,PATEL NAGAR RAILWAY STATION,CREDIT-ICICI-7008,DR
2312,2020-07-04 16:50:00,200,BANK,ICICI,6838,SHOPPING,BAJAJ AUTO LTD,BANK-ICICI-6838,DR
2313,2022-09-26 10:49:00,200,BANK,PAYTM,7775,MISC,KESHAVPARGE6@OKICICI,BANK-PAYTM-7775,DR
2314,2022-09-30 15:30:00,200,BANK,PAYTM,7775,MISC,BHARATPE.90056093308@FBPE,BANK-PAYTM-7775,DR
2315,2022-12-04 12:18:00,200,BANK,PAYTM,7775,TRAVEL,PARKPLUS,BANK-PAYTM-7775,DR
2316,2022-12-26 22:48:00,200,BANK,PAYTM,7775,SETTLEMENT,DEEPALI RANA,BANK-PAYTM-7775,CR
2317,2023-01-15 21:02:00,200,CREDIT,SIMPL,8676,HEX,BLINKIT,CREDIT-SIMPL-8676,DR
2318,2022-01-30 07:42:00,199,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
2319,2021-03-04 12:33:00,199,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
2320,2019-09-28 09:18:00,199,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
2321,2019-11-06 23:01:00,199,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
2322,2020-10-16 15:35:00,199,BANK,AXIS,7057,BILLS,PHONEPE,BANK-AXIS-7057,DR
2323,2022-08-23 12:39:00,199,CREDIT,AXIS,6891,BILLS,GOOGLE PLAY,CREDIT-AXIS-6891,DR
2324,2021-10-31 17:58:00,199,BANK,ICICI,6838,BILLS,AIRTEL,BANK-ICICI-6838,DR
2325,2021-05-14 23:04:00,199,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
2326,2022-11-24 06:21:00,199,CREDIT,ICICI,7008,BILLS,GOOGLE PLAY,CREDIT-ICICI-7008,DR
2327,2022-11-20 19:19:00,199,WALLET,PAYTM,8676,GROCERIES,GROFERS,WALLET-PAYTM-8676,DR
2328,2019-10-19 14:20:00,198,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
2329,2019-12-09 11:09:00,198,CREDIT,ICICI,7008,SHOPPING,SAVE MART STORE,CREDIT-ICICI-7008,DR
2330,2022-12-22 12:31:00,197,WALLET,PAYTM,8676,GROCERIES,GROFERS,WALLET-PAYTM-8676,DR
2331,2022-12-02 13:04:00,196,BANK,PAYTM,7775,CREDIT,KULYASH DAHIYA,BANK-PAYTM-7775,CR
2332,2021-09-28 11:36:00,195,BANK,AXIS,7057,TRAVEL,OLA CABS,BANK-AXIS-7057,DR
2333,2020-07-13 11:54:00,195,BANK,ICICI,6838,MISC,PAYTMQR28100505010116LQNEV0DNJ1@PAYTM,BANK-ICICI-6838,DR
2334,2023-02-05 20:04:00,195,BANK,ICICI,6838,MISC,BLINK COMMERCE,BANK-ICICI-6838,DR
2335,2021-08-03 17:28:00,195,CREDIT,ICICI,7008,BILLS,PHONEPE PVT LTD,CREDIT-ICICI-7008,DR
2336,2022-08-22 20:34:00,195,BANK,PAYTM,7775,GROCERIES,BINA KUMARI,BANK-PAYTM-7775,DR
2337,2022-12-23 11:22:00,195,BANK,PAYTM,7775,GROCERIES,GROFERS INDIA PRIVATE LIMITED,BANK-PAYTM-7775,DR
2338,2022-08-28 22:25:00,195,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2339,2022-10-07 20:00:00,195,CREDIT,SIMPL,8676,GROCERIES,DUNZO,CREDIT-SIMPL-8676,DR
2340,2022-10-09 11:34:00,195,CREDIT,SIMPL,8676,REFUND,DUNZO,CREDIT-SIMPL-8676,CR
2341,2023-01-21 22:52:00,195,CREDIT,SIMPL,8676,HEX,BLINKIT,CREDIT-SIMPL-8676,DR
2342,2021-09-29 17:51:00,193,BANK,AXIS,7057,TRAVEL,OLA CABS,BANK-AXIS-7057,DR
2343,2021-10-03 11:45:00,193,BANK,AXIS,7057,TRAVEL,OLA CABS,BANK-AXIS-7057,DR
2344,2021-10-30 10:04:00,193,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
2345,2023-02-20 17:12:00,193,WALLET,PAYTM,8676,HEX,BLINKIT,WALLET-PAYTM-8676,DR
2346,2022-12-17 23:15:00,192,CREDIT,AXIS,6891,FOOD & DRINKS,ZOMATO,CREDIT-AXIS-6891,DR
2347,2022-10-01 15:23:00,191,BANK,PAYTM,7775,FOOD & DRINKS,ZOMATO ONLINE ORDER,BANK-PAYTM-7775,DR
2348,2019-12-02 23:11:00,191,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
2349,2019-12-24 07:45:00,191,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
2350,2022-01-08 02:21:00,190,CREDIT,AXIS,6891,FOOD & DRINKS,WAFFLE,CREDIT-AXIS-6891,DR
2351,2021-01-16 18:02:00,190,CREDIT,ICICI,7008,GROCERIES,24SEVEN,CREDIT-ICICI-7008,DR
2352,2022-12-05 19:35:00,190,CREDIT,ICICI,7008,ENTERTAINMENT,GOOGLE PLAY,CREDIT-ICICI-7008,DR
2353,2022-10-04 19:56:00,190,BANK,PAYTM,7775,BILLS,PAYTMQR2810050501011G7QWR0CC90,BANK-PAYTM-7775,DR
2354,2022-11-21 12:57:00,190,WALLET,PAYTM,8676,BILLS,GROFERS INDIA PRIVATE,WALLET-PAYTM-8676,DR
